id,drug_name,reaction_term,case_count,drug_total,reaction_total,grand_total,prr,ror,prr_chi_square,signal_status,confidence,first_detected_date,last_updated,serious_ratio,death_ratio,countries_count,source_proxy_count,passes_robust_filter,artifact_reason,robust_signal_score
1788,ZEJULA,INTENTIONAL UNDERDOSE,444,444,444,20864371,173.7496,177.269,64195.8785,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.5833333333333334,0.04954954954954955,3,3,True,passes_robust_filter,380.64797270204696
1789,LEVETIRACETAM,EPILEPSY,183,183,183,20864371,26.5638,26.8735,4393.0095,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0273224043715847,24,24,True,passes_robust_filter,380.63740688912793
1790,HYDROCODONE AND ACETAMINOPHEN,ACUTE HEPATIC FAILURE,22,22,22,20864371,103.4072,105.4442,2118.4929,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.2727272727272727,8,8,True,passes_robust_filter,380.4831223572198
1791,SALBUTAMOL SULFATE,ASTHMA,737,737,737,20864371,51.0678,55.9734,35474.4483,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.004070556309362279,5,5,True,passes_robust_filter,379.67624304976664
1792,XGEVA,HYPOCALCAEMIA,174,174,174,20864371,34.0216,34.4388,5422.5695,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.7241379310344828,0.07471264367816093,21,21,True,passes_robust_filter,379.4761762978665
1793,CARBIMAZOLE,HYPERTHYROIDISM,21,21,21,20864371,115.9333,119.3376,2270.5819,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.38095238095238093,6,6,True,passes_robust_filter,378.92434830761096
1794,TACROLIMUS,JC VIRUS INFECTION,45,45,45,20864371,36.0402,36.08,1402.027,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.4,14,14,True,passes_robust_filter,378.8653946213503
1795,TACROLIMUS,KAPOSI^S SARCOMA,65,65,65,20864371,32.4312,32.4829,1835.4732,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.24615384615384617,18,18,True,passes_robust_filter,378.8449936307251
1796,LOPINAVIR/RITONAVIR,OFF LABEL USE,365,365,365,20864371,15.3049,18.55,4918.3223,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.989041095890411,0.13150684931506848,30,30,True,passes_robust_filter,378.83231934108534
1797,GAZYVARO,TUMOUR LYSIS SYNDROME,21,21,21,20864371,112.6694,114.7175,2200.4098,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.09523809523809523,11,11,True,passes_robust_filter,378.3693951560302
1798,RISPERIDONE,SCHIZOPHRENIA,147,147,147,20864371,29.5871,29.7604,3897.5536,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9931972789115646,0.006802721088435374,24,24,True,passes_robust_filter,378.3140964113369
1799,DIAZEPAM,COMPLETED SUICIDE,265,265,265,20864371,10.48,10.5774,2235.9385,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,1.0,16,16,True,passes_robust_filter,378.21763275190693
1800,ENTYVIO,COLITIS ULCERATIVE,115,115,115,20864371,64.1587,65.9311,6999.3709,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8173913043478261,0.034782608695652174,10,10,True,passes_robust_filter,377.64885938024435
1801,BEOVU,RETINAL ARTERY OCCLUSION,36,36,36,20864371,460.282,467.288,15237.1557,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,3,3,True,passes_robust_filter,377.6225382617983
1802,HIZENTRA,INFUSION SITE PRURITUS,96,96,96,20864371,284.614,287.0502,23269.292,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.23958333333333334,0.0,7,7,True,passes_robust_filter,377.61397572264457
1803,METHYLTHIONINIUM CHLORIDE,SEROTONIN SYNDROME,16,16,16,20864371,413.7126,476.0088,6168.2323,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,5,5,True,passes_robust_filter,377.4365888661342
1804,ALPELISIB,HYPERGLYCAEMIA,55,55,55,20864371,190.5233,216.1976,10144.1095,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.509090909090909,0.0,8,8,True,passes_robust_filter,377.41107732324645
1805,WARFARIN,ANTICOAGULATION DRUG LEVEL BELOW THERAPEUTIC,85,85,85,20864371,85.0813,85.1895,5492.2037,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8470588235294118,0.047058823529411764,8,8,True,passes_robust_filter,377.2231677740726
1806,RO7082859 CD20/C3 T CELL BISPECIFIC MAB,CYTOKINE RELEASE SYNDROME,5,5,5,20864371,2114.0883,3874.9952,8545.3758,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.2,3,3,True,passes_robust_filter,377.14743420014486
1807,CARISOPRODOL ASPIRIN,POST PROCEDURAL HAEMORRHAGE,13,13,13,20864371,412.5814,442.4728,4916.087,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,6,6,True,passes_robust_filter,377.13423856481785
1808,BLEOMYCIN,ACUTE MYELOID LEUKAEMIA,36,36,36,20864371,47.2463,47.859,1574.3288,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.4444444444444444,10,10,True,passes_robust_filter,377.07633537943894
1809,RIBOCICLIB,MALIGNANT NEOPLASM PROGRESSION,81,81,81,20864371,28.1943,29.7031,2097.063,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.12345679012345678,26,26,True,passes_robust_filter,377.04136535160376
1810,YESCARTA,DIFFUSE LARGE B-CELL LYMPHOMA,37,37,37,20864371,65.004,65.5303,2236.8025,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.5135135135135135,6,6,True,passes_robust_filter,376.82862582397917
1811,SAYANA,INJECTION SITE INDENTATION,8,8,8,20864371,1445.4765,1511.5097,10021.7522,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,4,4,True,passes_robust_filter,376.81295085683234
1812,FEMARA,BREAST CANCER RECURRENT,28,28,28,20864371,89.2445,89.5967,2286.8658,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9642857142857143,0.03571428571428571,14,14,True,passes_robust_filter,376.65363831194435
1813,DOCETAXEL,ALOPECIA,2769,2769,2769,20864371,34.7992,40.8911,88597.3893,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.24557602022390754,0.004333694474539545,16,16,True,passes_robust_filter,376.42514873453865
1814,VEMURAFENIB,SKIN TOXICITY,23,23,23,20864371,160.1477,162.3047,3435.0617,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.782608695652174,0.0,12,12,True,passes_robust_filter,376.3180323973124
1815,MYCOPHENOLATE MOFETIL,PHAEOHYPHOMYCOSIS,26,26,26,20864371,120.2118,120.3605,2638.0416,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.07692307692307693,9,9,True,passes_robust_filter,376.30860685122775
1816,POVIDONE-IODINE,ENDOPHTHALMITIS,19,19,19,20864371,503.2621,527.0009,8938.4164,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,4,4,True,passes_robust_filter,376.2000007528312
1817,THIOTEPA,ACUTE GRAFT VERSUS HOST DISEASE IN LIVER,9,9,9,20864371,247.8816,248.629,1905.4507,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.6666666666666666,4,4,True,passes_robust_filter,376.18981393581373
1818,TYSABRI,OPPORTUNISTIC INFECTION,105,105,105,20864371,131.7268,132.1605,11236.0922,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.047619047619047616,4,4,True,passes_robust_filter,376.02618875057027
1819,TENOFOVIR,HEPATITIS B,25,25,25,20864371,111.5228,112.3707,2583.6932,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.44,5,5,True,passes_robust_filter,375.65608814926844
1820,VORICONAZOLE,GEOTRICHUM INFECTION,8,8,8,20864371,183.876,184.2216,1231.8496,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.75,5,5,True,passes_robust_filter,375.54865354497684
1821,RUXOLITINIB,GRAFT VERSUS HOST DISEASE IN GASTROINTESTINAL TRACT,9,9,9,20864371,224.2225,226.8905,1768.652,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.3333333333333333,7,7,True,passes_robust_filter,375.4967253771147
1822,METHYLDOPA,EXPOSURE DURING PREGNANCY,83,83,83,20864371,42.9665,44.8443,3350.3069,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8192771084337349,0.024096385542168676,22,22,True,passes_robust_filter,375.4817191269284
1823,RIVAROXABAN,ISCHAEMIC STROKE,348,348,348,20864371,12.8248,12.8785,3612.3509,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.1925287356321839,48,48,True,passes_robust_filter,375.46318681492363
1824,PIQRAY,HYPERGLYCAEMIA,275,275,275,20864371,93.3302,98.9601,24517.3454,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.3709090909090909,0.007272727272727273,9,9,True,passes_robust_filter,375.3957003894826
1825,OPDIVO,MYOCARDITIS,74,74,74,20864371,24.9173,25.0195,1641.1719,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.3918918918918919,18,18,True,passes_robust_filter,375.3808900351854
1826,AMPHOTERICIN B,ASPERGILLUS INFECTION,15,15,15,20864371,48.2733,48.5954,644.7211,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.7333333333333333,12,12,True,passes_robust_filter,375.1006509076892
1827,HERCEPTIN,HER-2 POSITIVE BREAST CANCER,19,19,19,20864371,340.6859,341.1806,5026.6123,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9473684210526315,0.05263157894736842,5,5,True,passes_robust_filter,375.0750329656931
1828,COLISTIN,MULTIPLE ORGAN DYSFUNCTION SYNDROME,25,25,25,20864371,34.1133,35.0151,770.2047,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.96,9,9,True,passes_robust_filter,375.0619079385218
1829,AMIODARONE,MYXOEDEMA COMA,35,35,35,20864371,220.2786,220.6871,6190.9321,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.11428571428571428,4,4,True,passes_robust_filter,374.84648741624886
1830,MELPHALAN,ACUTE GRAFT VERSUS HOST DISEASE IN SKIN,24,24,24,20864371,80.5948,80.8673,1760.0323,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.20833333333333334,11,11,True,passes_robust_filter,374.81218010628214
1831,TAMOXIFEN,METASTASES TO LYMPH NODES,53,53,53,20864371,53.0601,53.391,2600.1737,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.018867924528301886,17,17,True,passes_robust_filter,374.6229260761723
1832,XADAGO,FREEZING PHENOMENON,18,18,18,20864371,214.6498,218.6308,3581.1584,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8888888888888888,0.1111111111111111,7,7,True,passes_robust_filter,374.52076508651203
1833,EXEMESTANE,METASTASES TO SKIN,23,23,23,20864371,157.6786,158.1979,3254.5225,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.043478260869565216,8,8,True,passes_robust_filter,374.378092919731
1834,OCTREOTIDE,CARCINOID CRISIS,10,10,10,20864371,574.0801,576.5826,4854.8057,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.2,4,4,True,passes_robust_filter,374.26255934225236
1835,BOSENTAN,PULMONARY HYPERTENSIVE CRISIS,6,6,6,20864371,396.6668,397.0434,1775.6896,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.6666666666666666,4,4,True,passes_robust_filter,374.07777983108133
1836,SOFOSBUVIR W/VELPATASVIR,GENOTYPE DRUG RESISTANCE TEST POSITIVE,18,18,18,20864371,214.2764,216.1079,3534.1473,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,8,8,True,passes_robust_filter,373.9821560264105
1837,TACROLIMUS,GRAFT VERSUS HOST DISEASE IN GASTROINTESTINAL TRACT,63,63,63,20864371,31.674,31.7228,1736.2682,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.3333333333333333,15,15,True,passes_robust_filter,373.9520676824974
1838,TACROLIMUS,EPSTEIN-BARR VIRAEMIA,63,63,63,20864371,77.3349,77.4564,4071.5356,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9841269841269841,0.2222222222222222,6,6,True,passes_robust_filter,373.917261410287
1839,ENDOXAN,BONE MARROW FAILURE,198,198,198,20864371,62.2882,64.6322,11698.391,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.045454545454545456,6,6,True,passes_robust_filter,373.7581149459647
1840,EYLEA,VITREOUS HAEMORRHAGE,43,43,43,20864371,68.623,68.8058,2658.6684,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9767441860465116,0.0,15,15,True,passes_robust_filter,373.6307570456121
1841,PROPECIA,TESTICULAR PAIN,21,21,21,20864371,244.6475,246.5945,4708.8011,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8571428571428571,0.09523809523809523,6,6,True,passes_robust_filter,373.6285922286104
1842,MELPHALAN,ACUTE GRAFT VERSUS HOST DISEASE,29,29,29,20864371,66.8673,67.1399,1776.3289,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.2413793103448276,11,11,True,passes_robust_filter,373.6030109190222
1843,HUMULIN R,BLOOD GLUCOSE INCREASED,574,574,574,20864371,44.535,50.0127,24181.3153,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.4425087108013937,0.0017421602787456446,14,14,True,passes_robust_filter,373.60082590119185
1844,DASATINIB,CHRONIC MYELOID LEUKAEMIA TRANSFORMATION,8,8,8,20864371,354.2846,354.9759,2314.9925,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.375,5,5,True,passes_robust_filter,373.5412940531906
1845,LEDIPASVIR/SOFOSBUVIR,GENOTYPE DRUG RESISTANCE TEST POSITIVE,25,25,25,20864371,188.9396,190.3492,4355.2642,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,7,7,True,passes_robust_filter,373.53021374571546
1846,MELPHALAN,MUCOSAL INFLAMMATION,109,109,109,20864371,31.8778,32.3638,3196.5034,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9908256880733946,0.1743119266055046,15,15,True,passes_robust_filter,373.5157791911342
1847,TACROLIMUS,MUCORMYCOSIS,73,73,73,20864371,29.5252,29.5778,1877.9282,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.3698630136986301,14,14,True,passes_robust_filter,373.3755469518165
1848,ERWINASE,CEREBRAL VENOUS SINUS THROMBOSIS,7,7,7,20864371,3074.5855,3169.3656,17926.3272,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,3,3,True,passes_robust_filter,373.28170703955976
1849,DUODOPA,PNEUMOPERITONEUM,44,44,44,20864371,56.9544,57.0463,2201.6802,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.1590909090909091,12,12,True,passes_robust_filter,373.1802993793733
1850,DACLATASVIR,ASCITES,45,45,45,20864371,56.0876,57.6766,2370.9283,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.06666666666666667,15,15,True,passes_robust_filter,372.97109855836675
1851,PROPRANOLOL HYDROCHLORIDE IR,THYROTOXIC CRISIS,5,5,5,20864371,935.2713,949.2994,3722.4998,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.6,3,3,True,passes_robust_filter,372.89128410704456
1852,FEIBA NF,ANTI FACTOR VIII ANTIBODY INCREASED,6,6,6,20864371,4047.6989,4096.1624,18569.6068,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,3,3,True,passes_robust_filter,372.76023071109773
1853,RIBAVIRIN,OESOPHAGEAL VARICES HAEMORRHAGE,29,29,29,20864371,87.1661,87.4316,2294.261,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.2413793103448276,8,8,True,passes_robust_filter,372.50962572525367
1854,FASENRA,ASTHMA,488,488,488,20864371,36.8473,39.3322,16789.9006,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.47540983606557374,0.022540983606557378,18,18,True,passes_robust_filter,372.4280608188158
1855,CINACALCET HCL,BLOOD PARATHYROID HORMONE INCREASED,10,10,10,20864371,295.331,299.5358,2620.1809,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9,0.2,7,7,True,passes_robust_filter,372.41619160788025
1856,TRAVATAN,INTRAOCULAR PRESSURE INCREASED,56,56,56,20864371,103.9274,105.9386,5526.5954,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8392857142857143,0.0,9,9,True,passes_robust_filter,372.2706408477146
1857,HEROIN,DRUG DEPENDENCE,329,329,329,20864371,39.0647,42.1683,12089.5639,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.993920972644377,0.2917933130699088,5,5,True,passes_robust_filter,372.13598258254433
1858,ADCETRIS,CUTANEOUS T-CELL LYMPHOMA,11,11,11,20864371,192.9483,193.704,1864.5669,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9090909090909091,0.2727272727272727,8,8,True,passes_robust_filter,372.13481742572526
1859,TOPOTECAN,NEUROBLASTOMA,7,7,7,20864371,1188.1773,1194.4303,6652.3135,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.2857142857142857,3,3,True,passes_robust_filter,371.9541841731541
1860,APIXABAN,THROMBOSIS,1606,1606,1606,20864371,13.0966,13.2641,16711.2289,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9956413449564134,0.01805728518057285,33,33,True,passes_robust_filter,371.93924376888725
1861,CLOZAPINE,NEUTROPENIA,518,518,518,20864371,24.1195,25.4746,11359.9754,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9768339768339769,0.02702702702702703,15,15,True,passes_robust_filter,371.7914345122695
1862,CYPROTERONE ACETATE,MENINGIOMA,8,8,8,20864371,1358.8142,1457.5644,9466.8887,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,4,4,True,passes_robust_filter,371.76044583372567
1863,ENTECAVIR,HEPATITIS B REACTIVATION,20,20,20,20864371,150.1543,152.3558,2788.6106,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.1,8,8,True,passes_robust_filter,371.6886603384919
1864,DURAGESIC,DEATH,1397,1397,1397,20864371,14.498,17.3238,17656.5667,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,1.0,4,4,True,passes_robust_filter,371.64492888364913
1865,BERINERT,PRODUCT PREPARATION ISSUE,49,49,49,20864371,420.0683,433.6492,19458.4645,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.04081632653061224,0.0,11,11,True,passes_robust_filter,371.3956248878662
1866,NOREPINEPHRINE,SHOCK,41,41,41,20864371,47.7742,48.4995,1820.5065,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.36585365853658536,10,10,True,passes_robust_filter,371.3517190474764
1867,EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE,FOETAL EXPOSURE DURING PREGNANCY,94,94,94,20864371,107.8875,126.8092,9829.7135,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,5,5,True,passes_robust_filter,371.2641211671924
1868,C1 INHIBITOR HUMAN,HEREDITARY ANGIOEDEMA,15,15,15,20864371,739.1159,849.8333,10290.8646,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8666666666666667,0.0,4,4,True,passes_robust_filter,371.2601326989477
1869,CREON,INFECTIVE PULMONARY EXACERBATION OF CYSTIC FIBROSIS,213,213,213,20864371,62.8798,64.2028,12528.9589,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8685446009389671,0.023474178403755867,7,7,True,passes_robust_filter,371.1701735553872
1870,NORVIR,FOETAL EXPOSURE DURING PREGNANCY,178,178,178,20864371,35.3207,37.093,5874.0527,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9943820224719101,0.19101123595505617,9,9,True,passes_robust_filter,371.16998244894313
1871,VERAPAMIL HYDROCHLORIDE SUSTAINED RELEASE,ATRIOVENTRICULAR DISSOCIATION,5,5,5,20864371,3035.8571,3056.3076,11081.63,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,4,4,True,passes_robust_filter,371.1436576688023
1872,FULVESTRANT,METASTASES TO SKIN,22,22,22,20864371,130.4094,130.7648,2568.2592,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,11,11,True,passes_robust_filter,371.0450207958849
1873,SYNAGIS,RESPIRATORY SYNCYTIAL VIRUS BRONCHITIS,8,8,8,20864371,2447.7721,2451.2225,10317.1756,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,3,3,True,passes_robust_filter,371.0218956015372
1874,ATOSIBAN,PREMATURE BABY,17,17,17,20864371,180.6263,199.9532,2856.9824,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.058823529411764705,8,8,True,passes_robust_filter,371.00139303929416
1875,RECOMBINATE,HAEMORRHAGE,47,47,47,20864371,123.6461,146.7036,5593.0963,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.02127659574468085,6,6,True,passes_robust_filter,370.8820430330073
1876,EYLEA,VITREOUS OPACITIES,22,22,22,20864371,142.3497,142.5449,2658.5019,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,10,10,True,passes_robust_filter,370.82921943728996
1877,APOMORPHINE HYDROCHLORIDE,INJECTION SITE NODULE,35,35,35,20864371,211.3289,217.9909,7037.6255,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,5,5,True,passes_robust_filter,370.80347514159024
1878,TREOSULFAN,GRAFT VERSUS HOST DISEASE IN SKIN,13,13,13,20864371,271.6859,275.1597,3197.9171,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.38461538461538464,4,4,True,passes_robust_filter,370.78915151408614
1879,SUTENT,DEATH,985,985,985,20864371,5.1406,5.4119,3307.7119,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.9989847715736041,53,53,True,passes_robust_filter,370.7588898342592
1880,DOLUTEGRAVIR,PATHOGEN RESISTANCE,69,69,69,20864371,60.3546,61.2783,3918.4339,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,12,12,True,passes_robust_filter,370.6889476024192
1881,CLOPIDOGREL,LABELLED DRUG-DRUG INTERACTION MEDICATION ERROR,304,304,304,20864371,17.8229,17.9129,4587.5676,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9769736842105263,0.13815789473684212,27,27,True,passes_robust_filter,370.6053991752533
1882,EPOPROSTENOL,RIGHT VENTRICULAR FAILURE,12,12,12,20864371,134.2244,137.2753,1451.5888,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.6666666666666666,5,5,True,passes_robust_filter,370.5340780536396
1883,IDARUBICIN,DIFFERENTIATION SYNDROME,11,11,11,20864371,306.795,308.3907,2961.691,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.09090909090909091,7,7,True,passes_robust_filter,370.4167097014203
1884,OPSUMIT,PULMONARY HYPERTENSION,345,345,345,20864371,18.4888,18.6023,5433.4459,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9768115942028985,0.40869565217391307,12,12,True,passes_robust_filter,370.2905079910085
1885,SYMBICORT,ASTHMA,1249,1249,1249,20864371,18.1332,18.6866,19558.3265,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8414731785428343,0.008006405124099279,23,23,True,passes_robust_filter,370.2287038504862
1886,MEROPENEM,SYSTEMIC CANDIDA,22,22,22,20864371,47.306,47.4117,931.0524,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.6363636363636364,10,10,True,passes_robust_filter,370.17482290267844
1887,BRIDION,BRADYCARDIA,50,50,50,20864371,48.0843,50.8378,2256.3077,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.16,13,13,True,passes_robust_filter,370.0546923989115
1888,OPDIVO,HYPOPHYSITIS,51,51,51,20864371,66.814,67.0076,3069.7853,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9215686274509803,0.09803921568627451,11,11,True,passes_robust_filter,369.95639495106434
